gene_id	20.NM1__d1	20.NM1__d2
H2NCmale_00026223-RA	0	0
H2NCmale_00026224-RA	0	0
H2NCmale_00026225-RA	0	0
H2NCmale_00026226-RA	0	0
H2NCmale_00026227-RA	0	0
H2NCmale_00026228-RA	0	0
H2NCmale_00026229-RA	0	0
H2NCmale_00026230-RA	0	0
H2NCmale_00026231-RA	0	0
H2NCmale_00026232-RA	0	0
H2NCmale_00026233-RA	0	0
H2NCmale_00026234-RA	0	0
H2NCmale_00026235-RA	0	0
H2NCmale_00026236-RA	0	0
H2NCmale_00026237-RA	0	0
H2NCmale_00026238-RA	0	0
H2NCmale_00026239-RA	0	0
H2NCmale_00026240-RA	0	0
H2NCmale_00026241-RA	0	0
H2NCmale_00026242-RA	0	0
H2NCmale_00026243-RA	0	0
H2NCmale_00026244-RA	0	0
H2NCmale_00026245-RA	0	0
H2NCmale_00026246-RA	0	0
H2NCmale_00026247-RA	0	0
H2NCmale_00026248-RA	0	0
H2NCmale_00026249-RA	0	0
H2NCmale_00026250-RA	0	0
H2NCmale_00026251-RA	0	0
H2NCmale_00026252-RA	0	0
H2NCmale_00026253-RA	0	0
H2NCmale_00026254-RA	0	0
H2NCmale_00026255-RA	0	0
H2NCmale_00026256-RA	0	0
H2NCmale_00026257-RA	0	0
H2NCmale_00026258-RA	0	0
H2NCmale_00026259-RA	0	0
H2NCmale_00026260-RA	0	0
H2NCmale_00026261-RA	0	0
H2NCmale_00026262-RA	0	0
H2NCmale_00026263-RA	0	0
H2NCmale_00026264-RA	0	0
H2NCmale_00026265-RA	0	0
H2NCmale_00026266-RA	0	0
H2NCmale_00026267-RA	0	0
H2NCmale_00026268-RA	0	0
H2NCmale_00026269-RA	0	0
H2NCmale_00026270-RA	0	0
H2NCmale_00026271-RA	0	0
H2NCmale_00026272-RA	0	0
H2NCmale_00026273-RA	0	0
H2NCmale_00026274-RA	0	0
H2NCmale_00026275-RA	0	0
H2NCmale_00026276-RA	0	0
H2NCmale_00026277-RA	0	0
H2NCmale_00026278-RA	0	0
H2NCmale_00026279-RA	0	0
H2NCmale_00026280-RA	0	0
H2NCmale_00026281-RA	0	0
H2NCmale_00026282-RA	0	0
H2NCmale_00026283-RA	0	0
H2NCmale_00026284-RA	0	0
H2NCmale_00026285-RA	0	0
H2NCmale_00026286-RA	0	0
H2NCmale_00026287-RA	0	0
H2NCmale_00026288-RA	0	0
H2NCmale_00026289-RA	0	0
H2NCmale_00026290-RA	0	0
H2NCmale_00026291-RA	0	0
H2NCmale_00026292-RA	0	0
H2NCmale_00026293-RA	0	0
H2NCmale_00026294-RA	0	0
H2NCmale_00026295-RA	0	0
H2NCmale_00026296-RA	0	0
H2NCmale_00026297-RA	0	0
H2NCmale_00026298-RA	0	0
H2NCmale_00026299-RA	0	0
H2NCmale_00026300-RA	0	0
H2NCmale_00026301-RA	0	0
H2NCmale_00026302-RA	0	0
H2NCmale_00026303-RA	0	0
H2NCmale_00026304-RA	0	0
H2NCmale_00026305-RA	0	0
H2NCmale_00026306-RA	0	0
H2NCmale_00026307-RA	0	0
H2NCmale_00026308-RA	0	0
H2NCmale_00026309-RA	0	0
H2NCmale_00026310-RA	0	0
H2NCmale_00026311-RA	0	0
H2NCmale_00026312-RA	0	0
H2NCmale_00026313-RA	0	0
H2NCmale_00026314-RA	0	0
H2NCmale_00026315-RA	0	0
H2NCmale_00026316-RA	0	0
H2NCmale_00026317-RA	0	0
H2NCmale_00026318-RA	0	0
H2NCmale_00026319-RA	0	0
H2NCmale_00026320-RA	0	0
H2NCmale_00026321-RA	0	0
H2NCmale_00026322-RA	0	0
H2NCmale_00026323-RA	0	0
H2NCmale_00026324-RA	0	0
H2NCmale_00026325-RA	0	0
H2NCmale_00026326-RA	0	0
H2NCmale_00026327-RA	0	0
H2NCmale_00026328-RA	0	0
H2NCmale_00026329-RA	0	0
H2NCmale_00026330-RA	0	0
H2NCmale_00026331-RA	0	0
H2NCmale_00026332-RA	0	0
H2NCmale_00026333-RA	0	0
H2NCmale_00026334-RA	0	0
H2NCmale_00026335-RA	0	0
H2NCmale_00026336-RA	0	0
H2NCmale_00026337-RA	0	0
H2NCmale_00026338-RA	0	0
H2NCmale_00026339-RA	0	0
H2NCmale_00026340-RA	0	0
H2NCmale_00026341-RA	0	0
H2NCmale_00026342-RA	0	0
H2NCmale_00026343-RA	0	0
H2NCmale_00026344-RA	0	0
H2NCmale_00026345-RA	0	0
H2NCmale_00026346-RA	0	0
H2NCmale_00026347-RA	0	0
H2NCmale_00026348-RA	0	0
H2NCmale_00026349-RA	0	0
H2NCmale_00026350-RA	0	0
H2NCmale_00026351-RA	0	0
H2NCmale_00026352-RA	0	0
H2NCmale_00026353-RA	0	0
H2NCmale_00026354-RA	0	0
H2NCmale_00026355-RA	0	0
H2NCmale_00026356-RA	0	0
H2NCmale_00026357-RA	0	0
H2NCmale_00026358-RA	0	0
H2NCmale_00026359-RA	0	0
H2NCmale_00026360-RA	0	0
H2NCmale_00026361-RA	0	0
H2NCmale_00026362-RA	0	0
H2NCmale_00026363-RA	0	0
H2NCmale_00026364-RA	0	0
H2NCmale_00026365-RA	0	0
H2NCmale_00026366-RA	0	0
H2NCmale_00026367-RA	0	0
H2NCmale_00026368-RA	0	0
H2NCmale_00026369-RA	0	0
H2NCmale_00026370-RA	0	0
H2NCmale_00026371-RA	0	0
H2NCmale_00026372-RA	0	0
H2NCmale_00026373-RA	0	0
H2NCmale_00026374-RA	0	0
H2NCmale_00026375-RA	0	0
H2NCmale_00026376-RA	0	0
H2NCmale_00026377-RA	0	0
H2NCmale_00026378-RA	0	0
H2NCmale_00026379-RA	0	0
H2NCmale_00026380-RA	0	0
H2NCmale_00026381-RA	0	0
H2NCmale_00026382-RA	0	0
H2NCmale_00026383-RA	0	0
H2NCmale_00026384-RA	0	0
H2NCmale_00026385-RA	0	0
H2NCmale_00026386-RA	0	0
H2NCmale_00026388-RA	0	0
H2NCmale_00026389-RA	0	0
H2NCmale_00026390-RA	0	0
H2NCmale_00026391-RA	0	0
H2NCmale_00026392-RA	0	0
H2NCmale_00026393-RA	0	0
H2NCmale_00026394-RA	0	0
H2NCmale_00026395-RA	0	0
H2NCmale_00026396-RA	0	0
H2NCmale_00026397-RA	0	0
H2NCmale_00026401-RA	0	0
H2NCmale_00026402-RA	0	0
H2NCmale_00026405-RA	0	0
H2NCmale_00026406-RA	0	0
H2NCmale_00026407-RA	0	0
H2NCmale_00026408-RA	0	0
H2NCmale_00026410-RA	0	0
H2NCmale_00026411-RA	0	0
H2NCmale_00026412-RA	0	0
H2NCmale_00026413-RA	0	0
H2NCmale_00026414-RA	0	0
H2NCmale_00026415-RA	0	0
H2NCmale_00026416-RA	0	0
H2NCmale_00026417-RA	0	0
H2NCmale_00026418-RA	0	0
H2NCmale_00026419-RA	0	0
H2NCmale_00026420-RA	0	0
H2NCmale_00026422-RA	0	0
H2NCmale_00026423-RA	0	0
H2NCmale_00026424-RA	0	0
H2NCmale_00026426-RA	0	0
H2NCmale_00026427-RA	0	0
H2NCmale_00026428-RA	0	0
H2NCmale_00026429-RA	0	0
H2NCmale_00026430-RA	0	0
H2NCmale_00026431-RA	0	0
H2NCmale_00026434-RA	0	0
H2NCmale_00026435-RA	0	0
H2NCmale_00026441-RA	0	0
H2NCmale_00026442-RA	0	0
H2NCmale_00026443-RA	0	0
H2NCmale_00026445-RA	0	0
H2NCmale_00026446-RA	0	0
H2NCmale_00026449-RA	0	0
H2NCmale_00026450-RA	0	0
H2NCmale_00026456-RA	0	0
H2NCmale_00026457-RA	0	0
H2NCmale_00026458-RA	0	0
H2NCmale_00026460-RA	0	0
H2NCmale_00026461-RA	0	0
H2NCmale_00026463-RA	0	0
H2NCmale_00026464-RA	0	0
H2NCmale_00026465-RA	0	0
H2NCmale_00026466-RA	0	0
H2NCmale_00026468-RA	0	0
H2NCmale_00026469-RA	0	0
H2NCmale_00026470-RA	0	0
H2NCmale_00026471-RA	0	0
H2NCmale_00026472-RA	0	0
H2NCmale_00026473-RA	0	0
H2NCmale_00026478-RA	0	0
H2NCmale_00026479-RA	0	0
H2NCmale_00026480-RA	0	0
H2NCmale_00026481-RA	0	0
H2NCmale_00026483-RA	0	0
H2NCmale_00026484-RA	0	0
H2NCmale_00026487-RA	0	0
H2NCmale_00026489-RA	0	0
H2NCmale_00026490-RA	0	0
H2NCmale_00026491-RA	0	0
H2NCmale_00026492-RA	0	0
H2NCmale_00026493-RA	0	0
H2NCmale_00026494-RA	0	0
H2NCmale_00026495-RA	0	0
H2NCmale_00026498-RA	0	0
H2NCmale_00026501-RA	0	0
H2NCmale_00026502-RA	0	0
H2NCmale_00026503-RA	0	0
H2NCmale_00026504-RA	0	0
H2NCmale_00026507-RA	0	0
H2NCmale_00026508-RA	0	0
H2NCmale_00026509-RA	0	0
H2NCmale_00026510-RA	0	0
H2NCmale_00026511-RA	0	0
H2NCmale_00026513-RA	0	0
H2NCmale_00026514-RA	0	0
H2NCmale_00026515-RA	0	0
H2NCmale_00026516-RA	0	0
H2NCmale_00026517-RA	0	0
H2NCmale_00026518-RA	0	0
H2NCmale_00026519-RA	0	0
H2NCmale_00026521-RA	0	0
H2NCmale_00026522-RA	0	0
H2NCmale_00026523-RA	0	0
H2NCmale_00026524-RA	0	0
H2NCmale_00026525-RA	0	0
H2NCmale_00026526-RA	0	0
H2NCmale_00026528-RA	0	0
H2NCmale_00026529-RA	0	0
H2NCmale_00026530-RA	0	0
H2NCmale_00026531-RA	0	0
H2NCmale_00026532-RA	0	0
H2NCmale_00026533-RA	0	0
H2NCmale_00026534-RA	0	0
H2NCmale_00026535-RA	0	0
H2NCmale_00026536-RA	0	0
H2NCmale_00026539-RA	0	0
H2NCmale_00026541-RA	0	0
H2NCmale_00026542-RA	0	0
H2NCmale_00026543-RA	0	0
H2NCmale_00026544-RA	0	0
H2NCmale_00026545-RA	0	0
H2NCmale_00026546-RA	0	0
H2NCmale_00026547-RA	0	0
H2NCmale_00026548-RA	0	0
H2NCmale_00026549-RA	0	0
H2NCmale_00026550-RA	0	0
H2NCmale_00026551-RA	0	0
H2NCmale_00026552-RA	0	0
H2NCmale_00026553-RA	0	0
H2NCmale_00026554-RA	0	0
H2NCmale_00026555-RA	0	0
H2NCmale_00026556-RA	0	0
H2NCmale_00026558-RA	0	0
H2NCmale_00026559-RA	0	0
H2NCmale_00026563-RA	0	0
H2NCmale_00026564-RA	0	0
H2NCmale_00026565-RA	0	0
H2NCmale_00026566-RA	0	0
H2NCmale_00026567-RA	0	0
H2NCmale_00026568-RA	0	0
H2NCmale_00026572-RA	0	0
H2NCmale_00026573-RA	0	0
H2NCmale_00026574-RA	0	0
H2NCmale_00026579-RA	0	0
H2NCmale_00026580-RA	0	0
H2NCmale_00026582-RA	0	0
H2NCmale_00026583-RA	0	0
H2NCmale_00026584-RA	0	0
H2NCmale_00026589-RA	0	0
H2NCmale_00026590-RA	0	0
H2NCmale_00026591-RA	0	0
H2NCmale_00026594-RA	0	0
H2NCmale_00026597-RA	0	0
H2NCmale_00026599-RA	0	0
H2NCmale_00026604-RA	0	0
H2NCmale_00026606-RA	0	0
H2NCmale_00026607-RA	0	0
H2NCmale_00026608-RA	0	0
H2NCmale_00026611-RA	0	0
H2NCmale_00026613-RA	0	0
H2NCmale_00026614-RA	0	0
H2NCmale_00026618-RA	0	0
H2NCmale_00026619-RA	0	0
H2NCmale_00026622-RA	0	0
H2NCmale_00026624-RA	0	0
H2NCmale_00026627-RA	0	0
H2NCmale_00026628-RA	0	0
H2NCmale_00026632-RA	0	0
H2NCmale_00026634-RA	0	0
H2NCmale_00026635-RA	0	0
H2NCmale_00026636-RA	0	0
H2NCmale_00026637-RA	0	0
H2NCmale_00026639-RA	0	0
H2NCmale_00026642-RA	0	0
H2NCmale_00026645-RA	0	0
H2NCmale_00026646-RA	0	0
H2NCmale_00026648-RA	0	0
H2NCmale_00026653-RA	0	0
H2NCmale_00026657-RA	0	0
H2NCmale_00026660-RA	0	0
H2NCmale_00026663-RA	0	0
H2NCmale_00026665-RA	0	0
H2NCmale_00026666-RA	0	0
H2NCmale_00026669-RA	0	0
H2NCmale_00026670-RA	0	0
H2NCmale_00026671-RA	0	0
H2NCmale_00026672-RA	0	0
H2NCmale_00026674-RA	0	0
H2NCmale_00026675-RA	0	0
H2NCmale_00026676-RA	0	0
H2NCmale_00026677-RA	0	0
H2NCmale_00026678-RA	0	0
H2NCmale_00026682-RA	0	0
H2NCmale_00026683-RA	0	0
H2NCmale_00026685-RA	0	0
H2NCmale_00026686-RA	0	0
H2NCmale_00026687-RA	0	0
H2NCmale_00026688-RA	0	0
H2NCmale_00026689-RA	0	0
H2NCmale_00026690-RA	0	0
H2NCmale_00026693-RA	0	0
H2NCmale_00026694-RA	0	0
H2NCmale_00026698-RA	0	0
H2NCmale_00026699-RA	0	0
H2NCmale_00026700-RA	0	0
H2NCmale_00026701-RA	0	0
H2NCmale_00026702-RA	0	0
H2NCmale_00026703-RA	0	0
H2NCmale_00026704-RA	0	0
H2NCmale_00026709-RA	0	0
H2NCmale_00026710-RA	0	0
H2NCmale_00026711-RA	0	0
H2NCmale_00026713-RA	0	0
H2NCmale_00026715-RA	0	0
H2NCmale_00026716-RA	0	0
H2NCmale_00026717-RA	0	0
H2NCmale_00026718-RA	0	0
H2NCmale_00026719-RA	0	0
H2NCmale_00026720-RA	0	0
H2NCmale_00026722-RA	0	0
H2NCmale_00026723-RA	0	0
H2NCmale_00026724-RA	0	0
H2NCmale_00026725-RA	0	0
H2NCmale_00026726-RA	0	0
H2NCmale_00026727-RA	0	0
H2NCmale_00026730-RA	0	0
H2NCmale_00026732-RA	0	0
H2NCmale_00026733-RA	0	0
H2NCmale_00026734-RA	0	0
H2NCmale_00026738-RA	0	0
H2NCmale_00026739-RA	0	0
H2NCmale_00026740-RA	0	0
H2NCmale_00026741-RA	0	0
H2NCmale_00026742-RA	0	0
H2NCmale_00026743-RA	0	0
H2NCmale_00026745-RA	0	0
H2NCmale_00026746-RA	0	0
H2NCmale_00026748-RA	0	0
H2NCmale_00026749-RA	0	0
H2NCmale_00026751-RA	0	0
H2NCmale_00026755-RA	0	0
H2NCmale_00026756-RA	0	0
H2NCmale_00026758-RA	0	0
H2NCmale_00026760-RA	0	0
H2NCmale_00026765-RA	0	0
H2NCmale_00026767-RA	0	0
H2NCmale_00026770-RA	0	0
H2NCmale_00026771-RA	0	0
H2NCmale_00026772-RA	0	0
H2NCmale_00026774-RA	0	0
H2NCmale_00026776-RA	0	0
H2NCmale_00026781-RA	0	0
H2NCmale_00026784-RA	0	0
H2NCmale_00026787-RA	0	0
H2NCmale_00026790-RA	0	0
H2NCmale_00026792-RA	0	0
H2NCmale_00026794-RA	0	0
H2NCmale_00026795-RA	0	0
H2NCmale_00026796-RA	0	0
H2NCmale_00026801-RA	0	0
H2NCmale_00026802-RA	0	0
H2NCmale_00026803-RA	0	0
H2NCmale_00026804-RA	0	0
H2NCmale_00026806-RA	0	0
H2NCmale_00026807-RA	0	0
H2NCmale_00026808-RA	0	0
H2NCmale_00026809-RA	0	0
H2NCmale_00026810-RA	0	0
H2NCmale_00026811-RA	0	0
H2NCmale_00026812-RA	0	0
H2NCmale_00026813-RA	0	0
H2NCmale_00026814-RA	0	0
H2NCmale_00026816-RA	0	0
H2NCmale_00026820-RA	0	0
H2NCmale_00026823-RA	0	0
H2NCmale_00026824-RA	0	0
H2NCmale_00026825-RA	0	0
H2NCmale_00026827-RA	0	0
H2NCmale_00026832-RA	0	0
H2NCmale_00026835-RA	0	0
H2NCmale_00026836-RA	0	0
H2NCmale_00026837-RA	0	0
H2NCmale_00026839-RA	0	0
H2NCmale_00026840-RA	0	0
H2NCmale_00026841-RA	0	0
H2NCmale_00026842-RA	0	0
H2NCmale_00026843-RA	0	0
H2NCmale_00026844-RA	0	0
H2NCmale_00026845-RA	0	0
H2NCmale_00026846-RA	0	0
H2NCmale_00026848-RA	0	0
H2NCmale_00026852-RA	0	0
H2NCmale_00026853-RA	0	0
H2NCmale_00026854-RA	0	0
H2NCmale_00026858-RA	0	0
H2NCmale_00026859-RA	0	0
H2NCmale_00026863-RA	0	0
H2NCmale_00026864-RA	0	0
H2NCmale_00026868-RA	0	0
H2NCmale_00026869-RA	0	0
H2NCmale_00026870-RA	0	0
H2NCmale_00026873-RA	0	0
H2NCmale_00026879-RA	0	0
H2NCmale_00026881-RA	0	0
H2NCmale_00026882-RA	0	0
H2NCmale_00026883-RA	0	0
H2NCmale_00026884-RA	0	0
H2NCmale_00026885-RA	0	0
H2NCmale_00026886-RA	0	0
H2NCmale_00026887-RA	0	0
H2NCmale_00026890-RA	0	0
H2NCmale_00026892-RA	0	0
H2NCmale_00026893-RA	0	0
H2NCmale_00026894-RA	0	0
H2NCmale_00026896-RA	0	0
H2NCmale_00026897-RA	0	0
H2NCmale_00026898-RA	0	0
H2NCmale_00026900-RA	0	0
H2NCmale_00026904-RA	0	0
H2NCmale_00026905-RA	0	0
H2NCmale_00026906-RA	0	0
H2NCmale_00026907-RA	0	0
H2NCmale_00026908-RA	0	0
H2NCmale_00026910-RA	0	0
H2NCmale_00026911-RA	0	0
H2NCmale_00026913-RA	0	0
H2NCmale_00026914-RA	0	0
H2NCmale_00026915-RA	0	0
H2NCmale_00026916-RA	0	0
H2NCmale_00026917-RA	0	0
H2NCmale_00026919-RA	0	0
H2NCmale_00026920-RA	0	0
H2NCmale_00026921-RA	0	0
H2NCmale_00026923-RA	0	0
H2NCmale_00026925-RA	0	0
H2NCmale_00026926-RA	0	0
H2NCmale_00026927-RA	0	0
H2NCmale_00026928-RA	0	0
H2NCmale_00026929-RA	0	0
H2NCmale_00026930-RA	0	0
H2NCmale_00026931-RA	0	0
H2NCmale_00026932-RA	0	0
H2NCmale_00026933-RA	0	0
H2NCmale_00026934-RA	0	0
H2NCmale_00026936-RA	0	0
H2NCmale_00026941-RA	0	0
H2NCmale_00026942-RA	0	0
H2NCmale_00026943-RA	0	0
H2NCmale_00026944-RA	0	0
H2NCmale_00026945-RA	0	0
H2NCmale_00026946-RA	0	0
H2NCmale_00026947-RA	0	0
H2NCmale_00026949-RA	0	0
H2NCmale_00026950-RA	0	0
H2NCmale_00026951-RA	0	0
H2NCmale_00026953-RA	0	0
H2NCmale_00026954-RA	0	0
H2NCmale_00026955-RA	0	0
H2NCmale_00026956-RA	0	0
H2NCmale_00026957-RA	0	0
H2NCmale_00026958-RA	0	0
H2NCmale_00026959-RA	0	0
H2NCmale_00026963-RA	0	0
H2NCmale_00026964-RA	0	0
H2NCmale_00026966-RA	0	0
H2NCmale_00026970-RA	0	0
H2NCmale_00026971-RA	0	0
H2NCmale_00026972-RA	0	0
H2NCmale_00026974-RA	0	0
H2NCmale_00026975-RA	0	0
H2NCmale_00026977-RA	0	0
H2NCmale_00026978-RA	0	0
H2NCmale_00026979-RA	0	0
H2NCmale_00026980-RA	0	0
H2NCmale_00026981-RA	0	0
H2NCmale_00026982-RA	0	0
H2NCmale_00026985-RA	0	0
H2NCmale_00026986-RA	0	0
H2NCmale_00026987-RA	0	0
H2NCmale_00026988-RA	0	0
H2NCmale_00026989-RA	0	0
H2NCmale_00026990-RA	0	0
H2NCmale_00026991-RA	0	0
H2NCmale_00026992-RA	0	0
H2NCmale_00026993-RA	0	0
H2NCmale_00026996-RA	0	0
H2NCmale_00027003-RA	0	0
H2NCmale_00027004-RA	0	0
H2NCmale_00027005-RA	0	0
H2NCmale_00027007-RA	0	0
H2NCmale_00027008-RA	0	0
H2NCmale_00027009-RA	0	0
H2NCmale_00027010-RA	0	0
H2NCmale_00027014-RA	0	0
H2NCmale_00027015-RA	0	0
H2NCmale_00027016-RA	0	0
H2NCmale_00027018-RA	0	0
H2NCmale_00027019-RA	0	0
H2NCmale_00027021-RA	0	0
H2NCmale_00027022-RA	0	0
H2NCmale_00027023-RA	0	0
H2NCmale_00027025-RA	0	0
H2NCmale_00027027-RA	0	0
H2NCmale_00027028-RA	0	0
H2NCmale_00027029-RA	0	0
H2NCmale_00027033-RA	0	0
H2NCmale_00027035-RA	0	0
H2NCmale_00027038-RA	0	0
H2NCmale_00027039-RA	0	0
H2NCmale_00027041-RA	0	0
H2NCmale_00027042-RA	0	0
H2NCmale_00027045-RA	0	0
H2NCmale_00027046-RA	0	0
H2NCmale_00027047-RA	0	0
H2NCmale_00027048-RA	0	0
H2NCmale_00027049-RA	0	0
H2NCmale_00027051-RA	0	0
H2NCmale_00027052-RA	0	0
H2NCmale_00027054-RA	0	0
H2NCmale_00027055-RA	0	0
H2NCmale_00027059-RA	0	0
H2NCmale_00027064-RA	0	0
H2NCmale_00027065-RA	0	0
H2NCmale_00027066-RA	0	0
H2NCmale_00027067-RA	0	0
H2NCmale_00027068-RA	0	0
H2NCmale_00027069-RA	0	0
H2NCmale_00027070-RA	0	0
H2NCmale_00027071-RA	0	0
H2NCmale_00027072-RA	0	0
H2NCmale_00027073-RA	0	0
H2NCmale_00027076-RA	0	0
H2NCmale_00027077-RA	0	0
H2NCmale_00027078-RA	0	0
H2NCmale_00027079-RA	0	0
H2NCmale_00027086-RA	0	0
H2NCmale_00027087-RA	0	0
H2NCmale_00027088-RA	0	0
H2NCmale_00027092-RA	0	0
H2NCmale_00027093-RA	0	0
H2NCmale_00027094-RA	0	0
H2NCmale_00027095-RA	0	0
H2NCmale_00027097-RA	0	0
H2NCmale_00027098-RA	0	0
H2NCmale_00027101-RA	0	0
H2NCmale_00027102-RA	0	0
H2NCmale_00027105-RA	0	0
H2NCmale_00027106-RA	0	0
H2NCmale_00027107-RA	0	0
H2NCmale_00027109-RA	0	0
H2NCmale_00027110-RA	0	0
H2NCmale_00027111-RA	0	0
H2NCmale_00027112-RA	0	0
H2NCmale_00027113-RA	0	0
H2NCmale_00027114-RA	0	0
H2NCmale_00027115-RA	0	0
H2NCmale_00027116-RA	0	0
H2NCmale_00027117-RA	0	0
H2NCmale_00027122-RA	0	0
H2NCmale_00027123-RA	0	0
H2NCmale_00027124-RA	0	0
H2NCmale_00027125-RA	0	0
H2NCmale_00027126-RA	0	0
H2NCmale_00027129-RA	0	0
H2NCmale_00027130-RA	0	0
H2NCmale_00027131-RA	0	0
H2NCmale_00027133-RA	0	0
H2NCmale_00027135-RA	0	0
H2NCmale_00027136-RA	0	0
H2NCmale_00027137-RA	0	0
H2NCmale_00027138-RA	0	0
H2NCmale_00027139-RA	0	0
H2NCmale_00027140-RA	0	0
H2NCmale_00027142-RA	0	0
H2NCmale_00027145-RA	0	0
H2NCmale_00027146-RA	0	0
H2NCmale_00027147-RA	0	0
H2NCmale_00027148-RA	0	0
H2NCmale_00027149-RA	0	0
H2NCmale_00027150-RA	0	0
H2NCmale_00027151-RA	0	0
H2NCmale_00027152-RA	0	0
H2NCmale_00027153-RA	0	0
H2NCmale_00027154-RA	0	0
H2NCmale_00027155-RA	0	0
H2NCmale_00027156-RA	0	0
H2NCmale_00027157-RA	0	0
H2NCmale_00027158-RA	0	0
H2NCmale_00027159-RA	0	0
H2NCmale_00027160-RA	0	0
H2NCmale_00027161-RA	0	0
H2NCmale_00027162-RA	0	0
H2NCmale_00027163-RA	0	0
H2NCmale_00027164-RA	0	0
H2NCmale_00027165-RA	0	0
H2NCmale_00027166-RA	0	0
H2NCmale_00027167-RA	0	0
H2NCmale_00027168-RA	0	0
H2NCmale_00027169-RA	0	0
H2NCmale_00027170-RA	0	0
H2NCmale_00027171-RA	0	0
H2NCmale_00027172-RA	0	0
H2NCmale_00027173-RA	0	0
H2NCmale_00027174-RA	0	0
H2NCmale_00027175-RA	0	0
H2NCmale_00027176-RA	0	0
H2NCmale_00027177-RA	0	0
H2NCmale_00027178-RA	0	0
H2NCmale_00027179-RA	0	0
H2NCmale_00027180-RA	0	0
H2NCmale_00027181-RA	0	0
H2NCmale_00027182-RA	0	0
H2NCmale_00027183-RA	0	0
H2NCmale_00027184-RA	0	0
H2NCmale_00027185-RA	0	0
H2NCmale_00027186-RA	0	0
H2NCmale_00027187-RA	0	0
H2NCmale_00027188-RA	0	0
H2NCmale_00027189-RA	0	0
H2NCmale_00027190-RA	0	0
H2NCmale_00027191-RA	0	0
H2NCmale_00027192-RA	0	0
H2NCmale_00027193-RA	0	0
H2NCmale_00027194-RA	0	0
H2NCmale_00027195-RA	0	0
H2NCmale_00027196-RA	0	0
H2NCmale_00027197-RA	0	0
H2NCmale_00027198-RA	0	0
H2NCmale_00027199-RA	0	0
H2NCmale_00027200-RA	0	0
H2NCmale_00027201-RA	0	0
H2NCmale_00027202-RA	0	0
H2NCmale_00027203-RA	0	0
H2NCmale_00027204-RA	0	0
H2NCmale_00027205-RA	0	0
H2NCmale_00027206-RA	0	0
H2NCmale_00027207-RA	0	0
H2NCmale_00027208-RA	0	0
H2NCmale_00027209-RA	0	0
H2NCmale_00027210-RA	0	0
H2NCmale_00027211-RA	0	0
H2NCmale_00027212-RA	0	0
H2NCmale_00027213-RA	0	0
H2NCmale_00027214-RA	0	0
H2NCmale_00027215-RA	0	0
H2NCmale_00027216-RA	0	0
H2NCmale_00027217-RA	0	0
H2NCmale_00027218-RA	0	0
H2NCmale_00027219-RA	0	0
H2NCmale_00027220-RA	0	0
H2NCmale_00027221-RA	0	0
H2NCmale_00027222-RA	0	0
H2NCmale_00027223-RA	0	0
H2NCmale_00027224-RA	0	0
H2NCmale_00027225-RA	0	0
H2NCmale_00027226-RA	0	0
H2NCmale_00027227-RA	0	0
H2NCmale_00027228-RA	0	0
H2NCmale_00027229-RA	0	0
H2NCmale_00027230-RA	0	0
H2NCmale_00027231-RA	0	0
H2NCmale_00027232-RA	0	0
H2NCmale_00027233-RA	0	0
H2NCmale_00027234-RA	0	0
H2NCmale_00027235-RA	0	0
H2NCmale_00027236-RA	0	0
H2NCmale_00027237-RA	0	0
H2NCmale_00027238-RA	0	0
H2NCmale_00027239-RA	0	0
H2NCmale_00027240-RA	0	0
H2NCmale_00027241-RA	0	0
H2NCmale_00027242-RA	0	0
H2NCmale_00027243-RA	0	0
H2NCmale_00027244-RA	0	0
H2NCmale_00027245-RA	0	0
H2NCmale_00027246-RA	0	0
H2NCmale_00027247-RA	0	0
H2NCmale_00027248-RA	0	0
H2NCmale_00027249-RA	0	0
H2NCmale_00027250-RA	0	0
H2NCmale_00027251-RA	0	0
H2NCmale_00027252-RA	0	0
H2NCmale_00027253-RA	0	0
H2NCmale_00027254-RA	0	0
H2NCmale_00027255-RA	0	0
H2NCmale_00027256-RA	0	0
H2NCmale_00027257-RA	0	0
H2NCmale_00027258-RA	0	0
H2NCmale_00027259-RA	0	0
H2NCmale_00027260-RA	0	0
H2NCmale_00027261-RA	0	0
H2NCmale_00027262-RA	0	0
H2NCmale_00027263-RA	0	0
H2NCmale_00027264-RA	0	0
H2NCmale_00027265-RA	0	0
H2NCmale_00027266-RA	0	0
H2NCmale_00027267-RA	0	0
H2NCmale_00027268-RA	0	0
H2NCmale_00027269-RA	0	0
H2NCmale_00027270-RA	0	0
H2NCmale_00027271-RA	0	0
H2NCmale_00027272-RA	0	0
H2NCmale_00027273-RA	0	0
H2NCmale_00027274-RA	0	0
H2NCmale_00027275-RA	0	0
H2NCmale_00027276-RA	0	0
H2NCmale_00027277-RA	0	0
H2NCmale_00027278-RA	0	0
H2NCmale_00027279-RA	0	0
H2NCmale_00027280-RA	0	0
H2NCmale_00027281-RA	0	0
H2NCmale_00027282-RA	0	0
H2NCmale_00027283-RA	0	0
H2NCmale_00027284-RA	0	0
H2NCmale_00027285-RA	0	0
H2NCmale_00027286-RA	0	0
H2NCmale_00027287-RA	0	0
H2NCmale_00027288-RA	0	0
H2NCmale_00027289-RA	0	0
H2NCmale_00027290-RA	0	0
H2NCmale_00027291-RA	0	0
